PT	AU	BA	CA	GP	RI	OI	BE	Z2	TI	X1	Y1	Z1	FT	PN	AE	Z3	SO	S1	SE	BS	VL	IS	SI	MA	BP	EP	AR	DI	D2	EA	EY	SU	PD	PY	AB	X4	Y4	Z4	AK	CT	CY	SP	CL	TC	Z8	ZR	ZB	ZS	Z9	U1	U2	SN	EI	BN	UT	PM	
J	Rahmat, A.; Koc, B.; Yildiz, M.								A systematic study on numerical simulation of electrified jet printing								Additive Manufacturing				18				15	21		10.1016/j.addma.2017.08.004					Dec. 2017	2017										0	0	0	0	0	0			2214-8604			INSPEC:17764524		
J	Tsubaki, Ryota					Tsubaki, Ryota/0000-0003-2895-8221			On the Texture Angle Detection Used in Space-Time Image Velocimetry (STIV)								WATER RESOURCES RESEARCH				53	12			10908	10914		10.1002/2017WR021913					DEC 2017	2017										0	0	0	0	0	0			0043-1397	1944-7973		WOS:000423299000051		
J	Jeong, Imsoon; Suh, Young Jin								Real Hypersurfaces in the Complex Hyperbolic Quadric with Killing Shape Operator								KYUNGPOOK MATHEMATICAL JOURNAL				57	4			683	699		10.5666/KMJ.2017.57.4.683					DEC 2017	2017										0	0	0	0	0	0			1225-6951	0454-8124		WOS:000430884400012		
J	Choudhary, P.; Mandal, S.; Babu, S.B.								Swimming of a Waving Sheet in a Viscous Fluid								Macromolecular Symposia				376	1			1700036 (5 pp.)	1700036 (5 pp.)		10.1002/masy.201700036					Dec. 2017	2017										0	0	0	0	0	0			1022-1360			INSPEC:17655794		
J	Valdes-Parada, Francisco J.; Lasseux, Didier; Whitaker, Stephen								. fusion and Heterogeneous Reaction in Porous Media: The Macroscale Model Revisited								INTERNATIONAL JOURNAL OF CHEMICAL REACTOR ENGINEERING				15	6	SI				20170151	10.1515/ijcre-2017-0151					DEC 2017	2017										0	0	0	0	0	0			2194-5748	1542-6580		WOS:000418185500007		
J	Stylianou, Fotos S.; Kassinos, Stavros C.					Kassinos, Stavros/0000-0002-3501-3851			The contribution of active and inactive structures to the statistics of a turbulent pipe flow								INTERNATIONAL JOURNAL OF HEAT AND FLUID FLOW				68				216	224		10.1016/j.ijheatfluidflow.2017.07.010					DEC 2017	2017						11th International ERCOFTAC Symposium on Engineering Turbulence Modelling and Measurements (ETMM)11th International ERCOFTAC Symposium on Engineering Turbulence Modelling and Measurements (ETMM)	SEP 21-23, 2016SEP 21-23, 2016	ERCOFTACERCOFTAC	Palermo, ITALYPalermo, ITALY	0	0	0	0	0	0			0142-727X	1879-2278		WOS:000418973400018		
J	Bereaux, Y.; Biglione, J.; Charmeau, J. -Y.								Higher-order lubrication analytic solutions of viscoelastic flows in slowly varying slits								JOURNAL OF NON-NEWTONIAN FLUID MECHANICS				250				31	42		10.1016/j.jnnfm.2017.10.008					DEC 2017	2017										1	0	0	0	0	1			0377-0257	1873-2631		WOS:000418215700004		
J	Weatheritt, J.; Sandberg, R. D.								The development of algebraic stress models using a novel evolutionary algorithm								INTERNATIONAL JOURNAL OF HEAT AND FLUID FLOW				68				298	318		10.1016/j.ijheatfluidflow.2017.09.017					DEC 2017	2017						11th International ERCOFTAC Symposium on Engineering Turbulence Modelling and Measurements (ETMM)11th International ERCOFTAC Symposium on Engineering Turbulence Modelling and Measurements (ETMM)	SEP 21-23, 2016SEP 21-23, 2016	ERCOFTACERCOFTAC	Palermo, ITALYPalermo, ITALY	0	0	0	0	0	0			0142-727X	1879-2278		WOS:000418973400026		
J	Kramarenko, Vasiliy; Nikitin, Kirill; Vassilevski, Yuri								A finite volume scheme with improved well modeling in subsurface flow simulation								COMPUTATIONAL GEOSCIENCES				21	5-6	SI		1023	1033		10.1007/s10596-017-9685-5					DEC 2017	2017						15th European Conference on the Mathematics of Oil Recovery (ECMOR)15th European Conference on the Mathematics of Oil Recovery (ECMOR)	SEP, 2016SEP, 2016	European Assoc Geoscientists & EngineersEuropean Assoc Geoscientists & Engineers	Amsterdam, NETHERLANDSAmsterdam, NETHERLANDS	0	0	0	0	0	0			1420-0597	1573-1499		WOS:000415817200014		
J	Vinuesa, Ricardo; Hosseini, Seyed M.; Hanifi, Ardeshir; Henningson, Dan S.; Schlatter, Philipp					Vinuesa, Ricardo/0000-0001-6570-5499			Pressure-Gradient Turbulent Boundary Layers Developing Around a Wing Section								FLOW TURBULENCE AND COMBUSTION				99	3-4	SI		613	641		10.1007/s10494-017-9840-z					DEC 2017	2017										0	0	0	0	0	0			1386-6184	1573-1987		WOS:000416838200005		
J	Xu, Xiaolei; Chen, Jizhong; An, Lijia								Probing relationship between structure and viscosity of unentangled polymers in steady shear flow								SCIENCE CHINA-CHEMISTRY				60	12			1609	1616		10.1007/s11426-017-9129-3					DEC 2017	2017										0	0	0	0	0	0			1674-7291	1869-1870		WOS:000417935600019		
J	Wang, Rui; Fu, Pengcheng; Tong, Zhaoxia; Zhang, Jian-Min; Dafalias, Yannis F.					Fu, Pengcheng/0000-0002-7408-3350; Wang, Rui/0000-0002-1607-9783			Strength anisotropy of granular material consisting of perfectly round particles								INTERNATIONAL JOURNAL FOR NUMERICAL AND ANALYTICAL METHODS IN GEOMECHANICS				41	17			1758	1778		10.1002/nag.2699					DEC 2017	2017										1	0	0	0	0	1			0363-9061	1096-9853		WOS:000415352500006		
J	Conboye, Rory; Miller, Warner A.								PIECEWISE FLAT CURVATURE AND RICCI FLOW IN THREE DIMENSIONS								ASIAN JOURNAL OF MATHEMATICS				21	6			1063	1098							DEC 2017	2017										1	0	0	0	0	1			1093-6106	1945-0036		WOS:000426710000003		
J	Handsfield, Geoffrey G.; Bolsterlee, Bart; Inouye, Joshua M.; Herbert, Robert D.; Besier, Thor F.; Fernandez, Justin W.					Bolsterlee, Bart/0000-0001-8277-5026; Handsfield, Geoffrey/0000-0001-5661-0631			Determining skeletal muscle architecture with Laplacian simulations: a comparison with diffusion tensor imaging								BIOMECHANICS AND MODELING IN MECHANOBIOLOGY				16	6			1845	1855		10.1007/s10237-017-0923-5					DEC 2017	2017										0	0	0	0	0	0			1617-7959	1617-7940		WOS:000414450200003	28577041	
J	Hu, Qi; Li, Xifeng; Han, Xianhong; Li, Heng; Chen, Jun								A normalized stress invariant-based yield criterion: Modeling and validation								INTERNATIONAL JOURNAL OF PLASTICITY				99				248	273		10.1016/j.ijplas.2017.09.010					DEC 2017	2017										1	0	0	0	0	1			0749-6419	1879-2154		WOS:000414884800012		
J	Yang, Hyunjin; Massoudi, Mehrdad; Kirwan, A. D., Jr.					Kirwan, Albert/0000-0002-2103-2146			Entropy Analysis for a Nonlinear Fluid with a Nonlinear Heat Flux Vector								ENTROPY				19	12					689	10.3390/e19120689					DEC 2017	2017										1	0	0	0	0	1			1099-4300			WOS:000419007900058		
J	Shokouhmand, Hossein; Bagherzade, Pooya; Fazli, Mohammad; Shomali, Ali								Thermal dispersion effects on heat transfer of laminar gas flow in a microtube filled with porous medium								INTERNATIONAL JOURNAL OF THERMAL SCIENCES				122				281	291		10.1016/j.ijthermalsci.2017.09.002					DEC 2017	2017										0	0	0	0	0	0			1290-0729	1778-4166		WOS:000413126000024		
J	Watanabe, Tomoaki; Nagata, Koji					Nagata, Kouji/0000-0002-8519-5454			Gradients estimation from random points with volumetric tensor in turbulence								JOURNAL OF COMPUTATIONAL PHYSICS				350				518	529		10.1016/j.jcp.2017.08.057					DEC 1 2017	2017										2	0	0	0	0	2			0021-9991	1090-2716		WOS:000413379000025		
J	Lohmann, Christoph								Flux-corrected transport algorithms preserving the eigenvalue range of symmetric tensor quantities								JOURNAL OF COMPUTATIONAL PHYSICS				350				907	926		10.1016/j.jcp.2017.99.009					DEC 1 2017	2017										0	0	0	0	0	0			0021-9991	1090-2716		WOS:000413379000044		
J	Hamilton, Evelyn; Bruot, Nicolas; Cicuta, Pietro					Hamilton, Evelyn/0000-0002-8341-0894; Cicuta, Pietro/0000-0002-9193-8496			The chimera state in colloidal phase oscillators with hydrodynamic interaction								CHAOS				27	12					123108	10.1063/1.4989466					DEC 2017	2017										0	0	0	0	0	0			1054-1500	1089-7682		WOS:000418951900011	29289052	
J	Bisoi, Mukul; Das, Manab Kumar; Roy, Subhransu; Patel, Devendra Kumar								Turbulent statistics in flow field due to interaction of two plane parallel jets								PHYSICS OF FLUIDS				29	12					125108	10.1063/1.5018306					DEC 2017	2017										0	0	0	0	0	0			1070-6631	1089-7666		WOS:000418958300053		
J	Sadr, M.; Gorji, M. H.								A continuous stochastic model for non-equilibrium dense gases								PHYSICS OF FLUIDS				29	12					122007	10.1063/1.5004409					DEC 2017	2017										0	0	0	0	0	0			1070-6631	1089-7666		WOS:000418958300023		
J	Jung, Gerhard; Schmid, Friederike								Frequency-dependent hydrodynamic interaction between two solid spheres								PHYSICS OF FLUIDS				29	12					126101	10.1063/1.5001565					DEC 2017	2017										0	0	0	0	0	0			1070-6631	1089-7666		WOS:000418958300054		
J	Tong, Fulin; Li, Xinliang; Duan, Yanhui; Yu, Changping								Direct numerical simulation of supersonic turbulent boundary layer subjected to a curved compression ramp								PHYSICS OF FLUIDS				29	12					125101	10.1063/1.4996762					DEC 2017	2017										0	0	0	0	0	0			1070-6631	1089-7666		WOS:000418958300046		
J	Vazquez-Quesada, A.; Ellero, M.								SPH modeling and simulation of spherical particles interacting in a viscoelastic matrix								PHYSICS OF FLUIDS				29	12					121609	10.1063/1.4993610					DEC 2017	2017						Meeting of the Institute-of-Non-Newtonian-Fluid-Mechanics (INNFM)Meeting of the Institute-of-Non-Newtonian-Fluid-Mechanics (INNFM)	20172017	Inst Non Newtonian Fluid MechInst Non Newtonian Fluid Mech	Llanwddyn, WALESLlanwddyn, WALES	1	0	0	0	0	1			1070-6631	1089-7666		WOS:000418958300011		
J	Zeng, Dong; Xie, Qi; Cao, Wenfei; Lin, Jiahui; Zhang, Hao; Zhang, Shanli; Huang, Jing; Bian, Zhaoying; Meng, Deyu; Xu, Zongben; Liang, Zhengrong; Chen, Wufan; Ma, Jianhua					Zhang, Hao/0000-0002-1304-5895			Low-Dose Dynamic Cerebral Perfusion Computed Tomography Reconstruction via Kronecker-Basis-Representation Tensor Sparsity Regularization								IEEE TRANSACTIONS ON MEDICAL IMAGING				36	12			2546	2556		10.1109/TMI.2017.2749212					DEC 2017	2017										1	0	0	0	0	1			0278-0062	1558-254X		WOS:000417913600014	28880164	
J	Del Sarto, Daniele; Ghizzo, Alain					Del Sarto, Daniele/0000-0001-7489-8843			Hasegawa-Wakatani and Modified Hasegawa-Wakatani Turbulence Induced by Ion-Temperature-Gradient Instabilities								FLUIDS				2	4					65	10.3390/fluids2040065					DEC 2017	2017										0	0	0	0	0	0			2311-5521			WOS:000417975700017		
J	Gruais, Isabelle; Polisevski, Dan								Model of two-temperature convective transfer in porous media								ZEITSCHRIFT FUR ANGEWANDTE MATHEMATIK UND PHYSIK				68	6					143	10.1007/s00033-017-0889-2					DEC 2017	2017										0	0	0	0	0	0			0044-2275	1420-9039		WOS:000417753500007		
J	Leon, Angel; Perez, Marta; Barasinski, Anais; Abisset-Chavanne, Emmanuelle; Chinesta, Francisco								On the properties evolution of engineered surfaces of thin reinforced thermoplastic tapes during consolidation								SURFACE TOPOGRAPHY-METROLOGY AND PROPERTIES				5	4					044003	10.1088/2051-672X/aa8c97					DEC 2017	2017										0	0	0	0	0	0			2051-672X			WOS:000417543500001		
J	El Chami, Fida; Ginoux, Nicolas; Habib, Georges; Nakad, Roger								Rigidity Results for Riemannian Spin Manifolds with Foliated Boundary								RESULTS IN MATHEMATICS				72	4			1773	1806		10.1007/s00025-017-0734-0					DEC 2017	2017										0	0	0	0	0	0			1422-6383	1420-9012		WOS:000416421200009		
J	Lai, Yu-Chi; Chen, Bo-An; Chen, Kuo-Wei; Si, Wei-Lin; Yao, Chih-Yuan; Zhang, Eugene								Data-Driven NPR Illustrations of Natural Flows in Chinese Painting								IEEE TRANSACTIONS ON VISUALIZATION AND COMPUTER GRAPHICS				23	12			2535	2549		10.1109/TVCG.2016.2622269					DEC 2017	2017										0	0	0	0	0	0			1077-2626	1941-0506		WOS:000414393700005	27831882	
J	Zouaoui, Salah; Djebouri, Hassane; Bilek, Ali; Mohammedi, Kamal								Modelling and Simulation of Solid Particle Sedimentation in an Incompressible Newtonian Fluid								MATHEMATICS IN COMPUTER SCIENCE				11	3-4	SI		527	539		10.1007/s11786-017-0315-3					DEC 2017	2017										0	0	0	0	0	0			1661-8270	1661-8289		WOS:000408406300024		
J	Hieber, Matthias; Pruess, Jan								Dynamics of the Ericksen-Leslie equations with general Leslie stress I: the incompressible isotropic case								MATHEMATISCHE ANNALEN				369	3-4			977	996		10.1007/s00208-016-1453-7					DEC 2017	2017										1	0	0	0	0	1			0025-5831	1432-1807		WOS:000413115900002		
J	Lengani, D.; Simoni, D.; Ubaldi, M.; Zunino, P.; Bertini, F.; Michelassi, V.								Accurate Estimation of Profile Losses and Analysis of Loss Generation Mechanisms in a Turbine Cascade								JOURNAL OF TURBOMACHINERY-TRANSACTIONS OF THE ASME				139	12					121007	10.1115/1.4037858					DEC 2017	2017										0	0	0	0	0	0			0889-504X	1528-8900		WOS:000412884000007		
J	Li, Yuanchao; Chen, Huang; Katz, Joseph								Measurements and Characterization of Turbulence in the Tip Region of an Axial Compressor Rotor								JOURNAL OF TURBOMACHINERY-TRANSACTIONS OF THE ASME				139	12					121003	10.1115/1.4037773					DEC 2017	2017										0	0	0	0	0	0			0889-504X	1528-8900		WOS:000412884000003		
J	Impera, Debora; Rimoldi, Michele					Rimoldi, Michele/0000-0003-4353-892X; impera, debora/0000-0003-3616-1773			Rigidity results and topology at infinity of translating solitons of the mean curvature flow								COMMUNICATIONS IN CONTEMPORARY MATHEMATICS				19	6					1750002	10.1142/S021919971750002X					DEC 2017	2017										0	0	0	0	0	0			0219-1997	1793-6683		WOS:000408625100007		
J	Baccouch, Mahboub								A Recovery-Based Error Estimator for the Discontinuous Galerkin Method for Transient Linear Hyperbolic Conservation Laws on Cartesian Grids								INTERNATIONAL JOURNAL OF COMPUTATIONAL METHODS				14	6					1750062	10.1142/S0219876217500621					DEC 2017	2017										0	0	0	0	0	0			0219-8762	1793-6969		WOS:000407099400003		
J	Bertoti, R.; Bohlke, T.								Flow-induced anisotropic viscosity in short FRPs								Mechanics of Advanced Materials and Modern Processes				3	1			1 (12 pp.)	1 (12 pp.)		10.1186/s40759-016-0016-7					Dec. 2017	2017										1	0	0	0	0	1			2198-7874			INSPEC:16818180		
J	Toutant, Adrien					Toutant, Adrien/0000-0002-7156-1732			General and exact pressure evolution equation								PHYSICS LETTERS A				381	44			3739	3742		10.1016/j.physleta.2017.10.008					NOV 29 2017	2017										0	0	0	0	0	0			0375-9601	1873-2429		WOS:000413377300004		
J	Shaik, Vaseem A.; Ardekani, Arezoo M.								Point force singularities outside a drop covered with an incompressible surfactant: Image systems and their applications								PHYSICAL REVIEW FLUIDS				2	11					113606	10.1103/PhysRevFluids.2.113606					NOV 29 2017	2017										2	0	0	0	0	2			2469-990X			WOS:000416435600001		
J	Pauselli, Cristina; Ranalli, Giorgio								Effects of lateral variations of crustal rheology on the occurrence of post-orogenic normal faults: The Alto Tiberina Fault (Northern Apennines, Central Italy)								TECTONOPHYSICS				721				45	55		10.1016/j.tecto.2017.09.008					NOV 28 2017	2017										0	0	0	0	0	0			0040-1951	1879-3266		WOS:000418309400004		
J	Raposo, M. Irene B.								Magnetic fabrics of the Cretaceous dike swarms from Sao Paulo coastline (SE Brazil): Its relationship with South Atlantic Ocean opening								TECTONOPHYSICS				721				395	414		10.1016/j.tecto.2017.10.023					NOV 28 2017	2017										0	0	0	0	0	0			0040-1951	1879-3266		WOS:000418309400027		
J	Adhyapak, Tapan Chandra; Jabbari-Farouji, Sara								Flow properties and hydrodynamic interactions of rigid spherical microswimmers								PHYSICAL REVIEW E				96	5					052608	10.1103/PhysRevE.96.052608					NOV 27 2017	2017										0	0	0	0	0	0			2470-0045	2470-0053		WOS:000416242200008	29347781	
J	Motaharfar, Meysam; Massaeli, Erfan; Sepangi, Hamid Reza					Massaeli, Erfan/0000-0003-0296-3129			Power spectra in warm G inflation and its consistency: Stochastic approach								PHYSICAL REVIEW D				96	10					103541	10.1103/PhysRevD.96.103541					NOV 27 2017	2017										2	0	0	0	0	2			2470-0010	2470-0029		WOS:000416238500004		
J	Kuwata, Y.; Suga, K.					Suga, Kazuhiko/0000-0001-9313-1816			Direct numerical simulation of turbulence over anisotropic porous media								JOURNAL OF FLUID MECHANICS				831				41	71		10.1017/jfm.2017.619					NOV 25 2017	2017										3	0	0	0	0	3			0022-1120	1469-7645		WOS:000412931900002		
J	Mwasame, Paul M.; Wagner, Norman J.; Beris, Antony N.				Wagner, Norman/B-6558-2012	Wagner, Norman/0000-0001-9565-619X			On the macroscopic modelling of dilute emulsions under flow								JOURNAL OF FLUID MECHANICS				831				433	473		10.1017/jfm.2017.578					NOV 25 2017	2017										2	0	0	0	0	2			0022-1120	1469-7645		WOS:000412949400001		
P	LI Q; JIANG L								Media information based stock price fluctuation prediction tensor supervised learning method, involves collecting market transaction information, and predicating price fluctuation of stock price volatility					CN107392664-A	UNIV SOUTHWESTERN FINANCE & ECONOMICS																																		0						DIIDW:201781499A		
P	WEN H; WANG Z; DENG G; BAO D; ZHANG J; LUO J								Method for characterizing internal structure of fractured bodies of carbonate rock, involves performing hollow engraving processing on underground wave impedance data according to wave impedance data threshold					CN107390264-A	SINOPEC CORP																																		0						DIIDW:201781551W		
J	Keilegavlen, Eirik; Nordbotten, Jan Martin								Finite volume methods for elasticity with weak symmetry								INTERNATIONAL JOURNAL FOR NUMERICAL METHODS IN ENGINEERING				112	8			939	962		10.1002/nme.5538					NOV 23 2017	2017										2	0	0	0	0	2			0029-5981	1097-0207		WOS:000417420700004		
